Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename,,,cores,Total time
1,1.275,0,0,6,26,50,50,26.6833,4,maps/50map.bmp,,,,
1,1.45,0,0,28,20,50,50,34.4093,4,maps/50mapAOR.bmp,,,,
1,538.746,0,0,712,890,1000,1000,1139.76,4,maps/1000AOR_wObs.bmp,,,,
1,6.506,0,0,95,39,100,100,102.694,4,maps/100map.bmp,,,,
1,620.662,0,0,996,471,1000,1000,1101.75,4,maps/1000Geometric.bmp,,,,
1,1.183,0,0,8,24,50,50,25.2982,4,maps/cross50.bmp,,,,
1,1.128,0,0,42,30,50,50,51.614,4,maps/50map.bmp,,,,
1,1.215,0,0,11,31,50,50,32.8938,4,maps/50mapAOR.bmp,,,,
1,613.067,0,0,718,183,1000,1000,740.954,4,maps/1000AOR_wObs.bmp,,,,
1,6.711,0,0,46,44,100,100,63.6553,4,maps/100map.bmp,,,,
1,595.045,0,0,532,109,1000,1000,543.052,4,maps/1000Geometric.bmp,,,,
1,1.523,0,0,41,4,50,50,41.1947,4,maps/cross50.bmp,,,,
1,1.231,0,0,34,36,50,50,49.5177,4,maps/50map.bmp,,,,
1,1.423,0,0,15,38,50,50,40.8534,4,maps/50mapAOR.bmp,,,,
1,619.238,0,0,625,828,1000,1000,1037.4,4,maps/1000AOR_wObs.bmp,,,,
1,4.637,0,0,69,7,100,100,69.3542,4,maps/100map.bmp,,,,
1,641.29,0,0,291,853,1000,1000,901.271,4,maps/1000Geometric.bmp,,,,
1,1.722,0,0,2,38,50,50,38.0526,4,maps/cross50.bmp,,,,
1,1.118,0,0,41,4,50,50,41.1947,4,maps/50map.bmp,,,,
1,1.273,0,0,29,40,50,50,49.4065,4,maps/50mapAOR.bmp,,,,
1,625.904,0,0,936,866,1000,1000,1275.17,4,maps/1000AOR_wObs.bmp,,,,
1,4.327,0,0,88,58,100,100,105.394,4,maps/100map.bmp,,,,
1,615.159,0,0,673,987,1000,1000,1194.61,4,maps/1000Geometric.bmp,,,,
1,1.152,0,0,30,49,50,50,57.4543,4,maps/cross50.bmp,,,,
1,1.096,0,0,13,22,50,50,25.5539,4,maps/50map.bmp,,,,
1,1.084,0,0,16,34,50,50,37.5766,4,maps/50mapAOR.bmp,,,,
1,617.732,0,0,705,715,1000,1000,1004.12,4,maps/1000AOR_wObs.bmp,,,,
1,4.308,0,0,46,35,100,100,57.8014,4,maps/100map.bmp,,,,
1,590.213,0,0,930,841,1000,1000,1253.87,4,maps/1000Geometric.bmp,,,,
1,1.328,0,0,44,12,50,50,45.607,4,maps/cross50.bmp,,,,
1,1.262,0,0,26,44,50,50,51.1077,4,maps/50map.bmp,,,,
1,1.067,0,0,24,17,50,50,29.4109,4,maps/50mapAOR.bmp,,,,
1,595.689,0,0,824,198,1000,1000,847.455,4,maps/1000AOR_wObs.bmp,,,,
1,5.695,0,0,58,38,100,100,69.3397,4,maps/100map.bmp,,,,
1,575.037,0,0,667,249,1000,1000,711.962,4,maps/1000Geometric.bmp,,,,
1,2.154,0,0,17,49,50,50,51.8652,4,maps/cross50.bmp,,,,
1,1.3,0,0,45,19,50,50,48.8467,4,maps/50map.bmp,,,,
1,1.113,0,0,11,26,50,50,28.2312,4,maps/50mapAOR.bmp,,,,
1,638.363,0,0,797,91,1000,1000,802.178,4,maps/1000AOR_wObs.bmp,,,,
1,4.705,0,0,3,81,100,100,81.0555,4,maps/100map.bmp,,,,
1,583.781,0,0,992,140,1000,1000,1001.83,4,maps/1000Geometric.bmp,,,,
1,1.161,0,0,13,43,50,50,44.9222,4,maps/cross50.bmp,,,,
1,1.052,0,0,48,22,50,50,52.8015,4,maps/50map.bmp,,,,
1,1.059,0,0,33,22,50,50,39.6611,4,maps/50mapAOR.bmp,,,,
1,577.199,0,0,674,373,1000,1000,770.328,4,maps/1000AOR_wObs.bmp,,,,
1,5.898,0,0,69,21,100,100,72.1249,4,maps/100map.bmp,,,,
1,573.791,0,0,10,726,1000,1000,726.069,4,maps/1000Geometric.bmp,,,,
1,1.184,0,0,47,8,50,50,47.676,4,maps/cross50.bmp,,,,
1,1.074,0,0,39,30,50,50,49.2037,4,maps/50map.bmp,,,,
1,1.173,0,0,16,28,50,50,32.249,4,maps/50mapAOR.bmp,,,,
1,623.668,0,0,822,221,1000,1000,851.19,4,maps/1000AOR_wObs.bmp,,,,
1,4.064,0,0,90,88,100,100,125.873,4,maps/100map.bmp,,,,
1,646.495,0,0,202,723,1000,1000,750.688,4,maps/1000Geometric.bmp,,,,
1,1.236,0,0,23,37,50,50,43.566,4,maps/cross50.bmp,,,,
1,1.08,0,0,44,24,50,50,50.1199,4,maps/50map.bmp,,,,
1,1.061,0,0,13,30,50,50,32.6956,4,maps/50mapAOR.bmp,,,,
1,596.49,0,0,950,743,1000,1000,1206.05,4,maps/1000AOR_wObs.bmp,,,,
1,4.331,0,0,37,37,100,100,52.3259,4,maps/100map.bmp,,,,
1,601.802,0,0,461,781,1000,1000,906.908,4,maps/1000Geometric.bmp,,,,
1,1.907,0,0,40,32,50,50,51.225,4,maps/cross50.bmp,,,,
1,1.212,0,0,41,31,50,50,51.4004,4,maps/50map.bmp,,,,
1,4.255,0,0,21,24,50,50,31.8904,4,maps/50mapAOR.bmp,,,,
1,613.14,0,0,67,847,1000,1000,849.646,4,maps/1000AOR_wObs.bmp,,,,
1,4.373,0,0,60,53,100,100,80.0562,4,maps/100map.bmp,,,,
1,569.634,0,0,267,544,1000,1000,605.991,4,maps/1000Geometric.bmp,,,,
1,1.266,0,0,44,30,50,50,53.2541,4,maps/cross50.bmp,,,,
1,1.165,0,0,47,14,50,50,49.0408,4,maps/50map.bmp,,,,
1,1.466,0,0,26,23,50,50,34.7131,4,maps/50mapAOR.bmp,,,,
1,614.83,0,0,947,354,1000,1000,1011,4,maps/1000AOR_wObs.bmp,,,,
1,4.801,0,0,92,98,100,100,134.417,4,maps/100map.bmp,,,,
1,627.967,0,0,339,689,1000,1000,767.882,4,maps/1000Geometric.bmp,,,,
1,1.243,0,0,8,37,50,50,37.855,4,maps/cross50.bmp,,,,
1,1.076,0,0,29,24,50,50,37.6431,4,maps/50map.bmp,,,,
1,1.067,0,0,27,23,50,50,35.4683,4,maps/50mapAOR.bmp,,,,
1,611.828,0,0,708,794,1000,1000,1063.81,4,maps/1000AOR_wObs.bmp,,,,
1,4.135,0,0,52,91,100,100,104.809,4,maps/100map.bmp,,,,
1,601.583,0,0,905,852,1000,1000,1242.95,4,maps/1000Geometric.bmp,,,,
1,1.177,0,0,25,23,50,50,33.9706,4,maps/cross50.bmp,,,,
1,1.255,0,0,7,32,50,50,32.7567,4,maps/50map.bmp,,,,
1,1.243,0,0,30,16,50,50,34,4,maps/50mapAOR.bmp,,,,
1,629.489,0,0,717,715,1000,1000,1012.58,4,maps/1000AOR_wObs.bmp,,,,
1,4.36,0,0,46,60,100,100,75.6042,4,maps/100map.bmp,,,,
1,608.68,0,0,381,402,1000,1000,553.864,4,maps/1000Geometric.bmp,,,,
1,1.986,0,0,33,35,50,50,48.1041,4,maps/cross50.bmp,,,,
1,1.27,0,0,44,37,50,50,57.4891,4,maps/50map.bmp,,,,
1,1.095,0,0,22,18,50,50,28.4253,4,maps/50mapAOR.bmp,,,,
1,639.393,0,0,721,91,1000,1000,726.72,4,maps/1000AOR_wObs.bmp,,,,
1,4.826,0,0,25,53,100,100,58.6003,4,maps/100map.bmp,,,,
1,613.85,0,0,808,131,1000,1000,818.551,4,maps/1000Geometric.bmp,,,,
1,2.105,0,0,45,21,50,50,49.6588,4,maps/cross50.bmp,,,,
1,1.466,0,0,18,44,50,50,47.5395,4,maps/50map.bmp,,,,
1,1.202,0,0,36,28,50,50,45.607,4,maps/50mapAOR.bmp,,,,
1,680.548,0,0,925,641,1000,1000,1125.39,4,maps/1000AOR_wObs.bmp,,,,
1,4.377,0,0,26,90,100,100,93.6803,4,maps/100map.bmp,,,,
1,595.88,0,0,234,514,1000,1000,564.758,4,maps/1000Geometric.bmp,,,,
1,1.694,0,0,13,34,50,50,36.4005,4,maps/cross50.bmp,,,,
1,1.227,0,0,48,12,50,50,49.4773,4,maps/50map.bmp,,,,
1,1.091,0,0,34,23,50,50,41.0488,4,maps/50mapAOR.bmp,,,,
1,663.171,0,0,638,878,1000,1000,1085.32,4,maps/1000AOR_wObs.bmp,,,,
1,4.189,0,0,93,17,100,100,94.541,4,maps/100map.bmp,,,,
1,657.821,0,0,184,703,1000,1000,726.681,4,maps/1000Geometric.bmp,,,,
1,1.232,0,0,22,18,50,50,28.4253,4,maps/cross50.bmp,,,,
1,1.077,0,0,37,22,50,50,43.0465,4,maps/50map.bmp,,,,
1,1.109,0,0,35,24,50,50,42.4382,4,maps/50mapAOR.bmp,,,,
1,644.121,0,0,907,143,1000,1000,918.204,4,maps/1000AOR_wObs.bmp,,,,
1,4.063,0,0,53,87,100,100,101.872,4,maps/100map.bmp,,,,
1,637.805,0,0,262,552,1000,1000,611.022,4,maps/1000Geometric.bmp,,,,
1,1.142,0,0,37,25,50,50,44.6542,4,maps/cross50.bmp,,,,
1,1.372,0,0,12,35,50,50,37,4,maps/50map.bmp,,,,
1,1.059,0,0,35,22,50,50,41.3401,4,maps/50mapAOR.bmp,,,,
1,623.391,0,0,933,267,1000,1000,970.452,4,maps/1000AOR_wObs.bmp,,,,
1,4.377,0,0,26,58,100,100,63.561,4,maps/100map.bmp,,,,
1,663.147,0,0,678,239,1000,1000,718.892,4,maps/1000Geometric.bmp,,,,
1,1.257,0,0,48,40,50,50,62.482,4,maps/cross50.bmp,,,,
1,1.148,0,0,33,35,50,50,48.1041,4,maps/50map.bmp,,,,
1,1.118,0,0,22,28,50,50,35.609,4,maps/50mapAOR.bmp,,,,
1,665.794,0,0,653,88,1000,1000,658.903,4,maps/1000AOR_wObs.bmp,,,,
1,5.271,0,0,31,95,100,100,99.93,4,maps/100map.bmp,,,,
1,642.741,0,0,13,954,1000,1000,954.089,4,maps/1000Geometric.bmp,,,,
1,2.991,0,0,25,45,50,50,51.4782,4,maps/cross50.bmp,,,,
1,3.984,0,0,11,33,50,50,34.7851,4,maps/50map.bmp,,,,
1,1.084,0,0,15,40,50,50,42.72,4,maps/50mapAOR.bmp,,,,
1,639.671,0,0,809,703,1000,1000,1071.77,4,maps/1000AOR_wObs.bmp,,,,
1,4.679,0,0,70,24,100,100,74,4,maps/100map.bmp,,,,
1,600.87,0,0,992,603,1000,1000,1160.89,4,maps/1000Geometric.bmp,,,,
1,1.178,0,0,47,8,50,50,47.676,4,maps/cross50.bmp,,,,
1,1.218,0,0,13,44,50,50,45.8803,4,maps/50map.bmp,,,,
1,1.196,0,0,36,25,50,50,43.8292,4,maps/50mapAOR.bmp,,,,
1,582.438,0,0,935,892,1000,1000,1292.24,4,maps/1000AOR_wObs.bmp,,,,
1,4.365,0,0,77,39,100,100,86.3134,4,maps/100map.bmp,,,,
1,619.646,0,0,944,683,1000,1000,1165.17,4,maps/1000Geometric.bmp,,,,
1,1.224,0,0,23,35,50,50,41.8808,4,maps/cross50.bmp,,,,
1,1.11,0,0,44,25,50,50,50.6063,4,maps/50map.bmp,,,,
1,1.177,0,0,21,36,50,50,41.6773,4,maps/50mapAOR.bmp,,,,
1,571.984,0,0,39,639,1000,1000,640.189,4,maps/1000AOR_wObs.bmp,,,,
1,4.56,0,0,13,92,100,100,92.9139,4,maps/100map.bmp,,,,
1,649.222,0,0,563,766,1000,1000,950.645,4,maps/1000Geometric.bmp,,,,
1,1.783,0,0,35,48,50,50,59.4054,4,maps/cross50.bmp,,,,
1,1.784,0,0,43,33,50,50,54.2033,4,maps/50map.bmp,,,,
1,5.358,0,0,14,40,50,50,42.3792,4,maps/50mapAOR.bmp,,,,
1,578.604,0,0,935,255,1000,1000,969.149,4,maps/1000AOR_wObs.bmp,,,,
1,4.137,0,0,34,67,100,100,75.1332,4,maps/100map.bmp,,,,
1,583.41,0,0,669,119,1000,1000,679.501,4,maps/1000Geometric.bmp,,,,
1,1.187,0,0,48,15,50,50,50.2892,4,maps/cross50.bmp,,,,
1,4.903,0,0,22,44,50,50,49.1935,4,maps/50map.bmp,,,,
1,1.132,0,0,15,31,50,50,34.4384,4,maps/50mapAOR.bmp,,,,
1,676.27,0,0,868,929,1000,1000,1271.4,4,maps/1000AOR_wObs.bmp,,,,
1,4.4,0,0,53,91,100,100,105.309,4,maps/100map.bmp,,,,
1,610.091,0,0,794,958,1000,1000,1244.27,4,maps/1000Geometric.bmp,,,,
1,5.84,0,0,20,18,50,50,26.9072,4,maps/cross50.bmp,,,,
1,5.245,0,0,27,4,50,50,27.2947,4,maps/50map.bmp,,,,
1,3.509,0,0,29,39,50,50,48.6004,4,maps/50mapAOR.bmp,,,,
1,640.76,0,0,39,779,1000,1000,779.976,4,maps/1000AOR_wObs.bmp,,,,
1,4.275,0,0,61,4,100,100,61.131,4,maps/100map.bmp,,,,
1,634.412,0,0,412,604,1000,1000,731.136,4,maps/1000Geometric.bmp,,,,
1,1.208,0,0,46,38,50,50,59.6657,4,maps/cross50.bmp,,,,
1,1.19,0,0,30,47,50,50,55.7584,4,maps/50map.bmp,,,,
1,1.157,0,0,31,19,50,50,36.3593,4,maps/50mapAOR.bmp,,,,
1,606.726,0,0,912,316,1000,1000,965.194,4,maps/1000AOR_wObs.bmp,,,,
1,5.467,0,0,71,75,100,100,103.276,4,maps/100map.bmp,,,,
1,669.579,0,0,43,726,1000,1000,727.272,4,maps/1000Geometric.bmp,,,,
1,4.882,0,0,23,20,50,50,30.4795,4,maps/cross50.bmp,,,,
1,1.187,0,0,25,3,50,50,25.1794,4,maps/50map.bmp,,,,
1,1.108,0,0,38,18,50,50,42.0476,4,maps/50mapAOR.bmp,,,,
1,688.94,0,0,892,114,1000,1000,899.255,4,maps/1000AOR_wObs.bmp,,,,
1,4.387,0,0,75,48,100,100,89.0449,4,maps/100map.bmp,,,,
1,641.289,0,0,662,118,1000,1000,672.434,4,maps/1000Geometric.bmp,,,,
1,1.162,0,0,28,14,50,50,31.305,4,maps/cross50.bmp,,,,
1,1.055,0,0,29,27,50,50,39.6232,4,maps/50map.bmp,,,,
1,1.05,0,0,17,23,50,50,28.6007,4,maps/50mapAOR.bmp,,,,
1,616.526,0,0,586,315,1000,1000,665.298,4,maps/1000AOR_wObs.bmp,,,,
1,12.76,0,0,47,48,100,100,67.1789,4,maps/100map.bmp,,,,
1,604.652,0,0,733,27,1000,1000,733.497,4,maps/1000Geometric.bmp,,,,
1,1.259,0,0,42,11,50,50,43.4166,4,maps/cross50.bmp,,,,
1,1.368,0,0,40,46,50,50,60.959,4,maps/50map.bmp,,,,
1,1.285,0,0,23,23,50,50,32.5269,4,maps/50mapAOR.bmp,,,,
1,602.352,0,0,942,920,1000,1000,1316.72,4,maps/1000AOR_wObs.bmp,,,,
1,5.344,0,0,41,96,100,100,104.389,4,maps/100map.bmp,,,,
1,594.209,0,0,943,738,1000,1000,1197.45,4,maps/1000Geometric.bmp,,,,
1,4.671,0,0,26,7,50,50,26.9258,4,maps/cross50.bmp,,,,
1,1.249,0,0,10,41,50,50,42.2019,4,maps/50map.bmp,,,,
1,1.638,0,0,24,32,50,50,40,4,maps/50mapAOR.bmp,,,,
1,622.142,0,0,937,736,1000,1000,1191.5,4,maps/1000AOR_wObs.bmp,,,,
1,5.985,0,0,36,46,100,100,58.4123,4,maps/100map.bmp,,,,
1,636.822,0,0,300,493,1000,1000,577.104,4,maps/1000Geometric.bmp,,,,
1,1.399,0,0,28,23,50,50,36.2353,4,maps/cross50.bmp,,,,
1,1.097,0,0,26,34,50,50,42.8019,4,maps/50map.bmp,,,,
1,1.554,0,0,16,29,50,50,33.121,4,maps/50mapAOR.bmp,,,,
1,704.038,0,0,838,219,1000,1000,866.144,4,maps/1000AOR_wObs.bmp,,,,
1,8.284,0,0,31,43,100,100,53.0094,4,maps/100map.bmp,,,,
1,687.541,0,0,67,744,1000,1000,747.011,4,maps/1000Geometric.bmp,,,,
1,2.893,0,0,15,41,50,50,43.6578,4,maps/cross50.bmp,,,,
1,1.306,0,0,42,46,50,50,62.2896,4,maps/50map.bmp,,,,
1,1.476,0,0,31,14,50,50,34.0147,4,maps/50mapAOR.bmp,,,,
1,671.927,0,0,58,553,1000,1000,556.033,4,maps/1000AOR_wObs.bmp,,,,
1,10.258,0,0,11,72,100,100,72.8354,4,maps/100map.bmp,,,,
1,638.287,0,0,698,325,1000,1000,769.954,4,maps/1000Geometric.bmp,,,,
1,1.347,0,0,43,42,50,50,60.1082,4,maps/cross50.bmp,,,,
1,1.285,0,0,28,45,50,50,53,4,maps/50map.bmp,,,,
1,1.09,0,0,33,19,50,50,38.0789,4,maps/50mapAOR.bmp,,,,
1,630.008,0,0,924,392,1000,1000,1003.71,4,maps/1000AOR_wObs.bmp,,,,
1,5.119,0,0,11,91,100,100,91.6624,4,maps/100map.bmp,,,,
1,595.076,0,0,988,42,1000,1000,988.892,4,maps/1000Geometric.bmp,,,,
1,1.244,0,0,48,39,50,50,61.8466,4,maps/cross50.bmp,,,,
1,1.097,0,0,5,30,50,50,30.4138,4,maps/50map.bmp,,,,
1,1.416,0,0,32,19,50,50,37.2156,4,maps/50mapAOR.bmp,,,,
1,594.254,0,0,288,947,1000,1000,989.825,4,maps/1000AOR_wObs.bmp,,,,
1,4.385,0,0,14,79,100,100,80.2309,4,maps/100map.bmp,,,,
1,574.516,0,0,778,161,1000,1000,794.484,4,maps/1000Geometric.bmp,,,,
1,1.399,0,0,39,39,50,50,55.1543,4,maps/cross50.bmp,,,,
1,1.119,0,0,40,45,50,50,60.208,4,maps/50map.bmp,,,,
1,1.177,0,0,16,25,50,50,29.6816,4,maps/50mapAOR.bmp,,,,
1,616.745,0,0,867,146,1000,1000,879.207,4,maps/1000AOR_wObs.bmp,,,,
1,5.904,0,0,73,48,100,100,87.367,4,maps/100map.bmp,,,,
1,604.069,0,0,286,704,1000,1000,759.876,4,maps/1000Geometric.bmp,,,,
1,1.347,0,0,48,0,50,50,48,4,maps/cross50.bmp,,,,
1,1.144,0,0,42,41,50,50,58.6941,4,maps/50map.bmp,,,,
1,1.077,0,0,38,40,50,50,55.1725,4,maps/50mapAOR.bmp,,,,
1,603.258,0,0,687,220,1000,1000,721.366,4,maps/1000AOR_wObs.bmp,,,,
1,4.729,0,0,75,68,100,100,101.237,4,maps/100map.bmp,,,,
1,628.304,0,0,564,693,1000,1000,893.502,4,maps/1000Geometric.bmp,,,,
1,1.332,0,0,44,22,50,50,49.1935,4,maps/cross50.bmp,,,,
1,1.063,0,0,44,20,50,50,48.3322,4,maps/50map.bmp,,,,
1,1.047,0,0,39,31,50,50,49.8197,4,maps/50mapAOR.bmp,,,,
1,629.876,0,0,702,703,1000,1000,993.485,4,maps/1000AOR_wObs.bmp,,,,
1,5.046,0,0,45,60,100,100,75,4,maps/100map.bmp,,,,
1,556.412,0,0,183,683,1000,1000,707.091,4,maps/1000Geometric.bmp,,,,
1,1.175,0,0,2,42,50,50,42.0476,4,maps/cross50.bmp,,,,
1,1.069,0,0,11,29,50,50,31.0161,4,maps/50map.bmp,,,,
1,1.092,0,0,32,23,50,50,39.4081,4,maps/50mapAOR.bmp,,,,
1,628.765,0,0,938,130,1000,1000,946.966,4,maps/1000AOR_wObs.bmp,,,,
1,4.178,0,0,91,86,100,100,125.208,4,maps/100map.bmp,,,,
1,584.128,0,0,872,881,1000,1000,1239.57,4,maps/1000Geometric.bmp,,,,
1,1.152,0,0,28,23,50,50,36.2353,4,maps/cross50.bmp,,,,
1,4.85,0,0,7,38,50,50,38.6394,4,maps/50map.bmp,,,,
1,2.173,0,0,9,28,50,50,29.4109,4,maps/50mapAOR.bmp,,,,
1,654.219,0,0,38,667,1000,1000,668.082,4,maps/1000AOR_wObs.bmp,,,,
1,4.18,0,0,23,62,100,100,66.1287,4,maps/100map.bmp,,,,
1,630.485,0,0,783,136,1000,1000,794.723,4,maps/1000Geometric.bmp,,,,
1,1.135,0,0,48,23,50,50,53.2259,4,maps/cross50.bmp,,,,
1,1.08,0,0,35,42,50,50,54.6717,4,maps/50map.bmp,,,,
1,1.053,0,0,20,28,50,50,34.4093,4,maps/50mapAOR.bmp,,,,
1,634.9,0,0,705,404,1000,1000,812.552,4,maps/1000AOR_wObs.bmp,,,,
1,4.352,0,0,29,42,100,100,51.0392,4,maps/100map.bmp,,,,
1,590.116,0,0,472,756,1000,1000,891.246,4,maps/1000Geometric.bmp,,,,
1,1.162,0,0,45,35,50,50,57.0088,4,maps/cross50.bmp,,,,
1,5.166,0,0,12,37,50,50,38.8973,4,maps/50map.bmp,,,,
1,1.11,0,0,39,24,50,50,45.793,4,maps/50mapAOR.bmp,,,,
1,657.662,0,0,574,312,1000,1000,653.315,4,maps/1000AOR_wObs.bmp,,,,
1,4.997,0,0,70,56,100,100,89.6437,4,maps/100map.bmp,,,,
1,668.326,0,0,280,465,1000,1000,542.794,4,maps/1000Geometric.bmp,,,,
1,1.543,0,0,10,49,50,50,50.01,4,maps/cross50.bmp,,,,
1,1.443,0,0,48,4,50,50,48.1664,4,maps/50map.bmp,,,,
1,1.203,0,0,29,25,50,50,38.2884,4,maps/50mapAOR.bmp,,,,
1,604.973,0,0,685,412,1000,1000,799.355,4,maps/1000AOR_wObs.bmp,,,,
1,4.531,0,0,70,27,100,100,75.0267,4,maps/100map.bmp,,,,
1,687.373,0,0,404,465,1000,1000,615.988,4,maps/1000Geometric.bmp,,,,
1,1.285,0,0,49,10,50,50,50.01,4,maps/cross50.bmp,,,,
1,1.159,0,0,25,7,50,50,25.9615,4,maps/50map.bmp,,,,
1,1.057,0,0,17,32,50,50,36.2353,4,maps/50mapAOR.bmp,,,,
1,617.887,0,0,546,286,1000,1000,616.37,4,maps/1000AOR_wObs.bmp,,,,
1,4.352,0,0,67,59,100,100,89.2749,4,maps/100map.bmp,,,,
1,637.165,0,0,205,669,1000,1000,699.704,4,maps/1000Geometric.bmp,,,,
1,1.655,0,0,42,44,50,50,60.8276,4,maps/cross50.bmp,,,,
1,1.415,0,0,30,18,50,50,34.9857,4,maps/50map.bmp,,,,
1,1.224,0,0,39,29,50,50,48.6004,4,maps/50mapAOR.bmp,,,,
1,571.603,0,0,814,663,1000,1000,1049.84,4,maps/1000AOR_wObs.bmp,,,,
1,5.057,0,0,76,5,100,100,76.1643,4,maps/100map.bmp,,,,
1,583.132,0,0,984,453,1000,1000,1083.27,4,maps/1000Geometric.bmp,,,,
1,1.175,0,0,45,11,50,50,46.3249,4,maps/cross50.bmp,,,,
1,1.115,0,0,43,35,50,50,55.4437,4,maps/50map.bmp,,,,
1,1.314,0,0,12,23,50,50,25.9422,4,maps/50mapAOR.bmp,,,,
1,554.296,0,0,687,766,1000,1000,1028.94,4,maps/1000AOR_wObs.bmp,,,,
1,4.567,0,0,97,42,100,100,105.702,4,maps/100map.bmp,,,,
1,565.517,0,0,754,419,1000,1000,862.599,4,maps/1000Geometric.bmp,,,,
1,1.251,0,0,40,20,50,50,44.7214,4,maps/cross50.bmp,,,,
1,1.151,0,0,34,19,50,50,38.9487,4,maps/50map.bmp,,,,
1,1.146,0,0,24,31,50,50,39.2046,4,maps/50mapAOR.bmp,,,,
1,624.311,0,0,707,181,1000,1000,729.801,4,maps/1000AOR_wObs.bmp,,,,
1,16.104,0,0,87,54,100,100,102.396,4,maps/100map.bmp,,,,
1,632.761,0,0,27,756,1000,1000,756.482,4,maps/1000Geometric.bmp,,,,
1,1.534,0,0,36,14,50,50,38.6264,4,maps/cross50.bmp,,,,
1,1.436,0,0,26,26,50,50,36.7696,4,maps/50map.bmp,,,,
1,1.673,0,0,22,39,50,50,44.7772,4,maps/50mapAOR.bmp,,,,
1,606.543,0,0,404,929,1000,1000,1013.04,4,maps/1000AOR_wObs.bmp,,,,
1,4.339,0,0,48,51,100,100,70.0357,4,maps/100map.bmp,,,,
1,631.052,0,0,873,182,1000,1000,891.77,4,maps/1000Geometric.bmp,,,,
1,1.227,0,0,39,27,50,50,47.4342,4,maps/cross50.bmp,,,,
1,1.488,0,0,31,34,50,50,46.0109,4,maps/50map.bmp,,,,
1,1.962,0,0,11,30,50,50,31.9531,4,maps/50mapAOR.bmp,,,,
1,561.702,0,0,647,842,1000,1000,1061.87,4,maps/1000AOR_wObs.bmp,,,,
1,4.038,0,0,86,68,100,100,109.636,4,maps/100map.bmp,,,,
1,563.674,0,0,725,418,1000,1000,836.869,4,maps/1000Geometric.bmp,,,,
1,2.449,0,0,28,28,50,50,39.598,4,maps/cross50.bmp,,,,
1,1.448,0,0,29,1,50,50,29.0172,4,maps/50map.bmp,,,,
1,1.971,0,0,31,24,50,50,39.2046,4,maps/50mapAOR.bmp,,,,
1,528.429,0,0,924,105,1000,1000,929.947,4,maps/1000AOR_wObs.bmp,,,,
1,4.615,0,0,48,94,100,100,105.546,4,maps/100map.bmp,,,,
1,545.936,0,0,292,870,1000,1000,917.695,4,maps/1000Geometric.bmp,,,,
1,1.511,0,0,28,18,50,50,33.2866,4,maps/cross50.bmp,,,,
1,1.524,0,0,43,27,50,50,50.774,4,maps/50map.bmp,,,,
1,1.264,0,0,13,36,50,50,38.2753,4,maps/50mapAOR.bmp,,,,
1,585.237,0,0,646,367,1000,1000,742.97,4,maps/1000AOR_wObs.bmp,,,,
1,4.477,0,0,91,43,100,100,100.648,4,maps/100map.bmp,,,,
1,658.728,0,0,584,597,1000,1000,835.144,4,maps/1000Geometric.bmp,,,,
1,1.227,0,0,19,40,50,50,44.2832,4,maps/cross50.bmp,,,,
1,1.077,0,0,28,29,50,50,40.3113,4,maps/50map.bmp,,,,
1,1.055,0,0,12,22,50,50,25.0599,4,maps/50mapAOR.bmp,,,,
1,599.092,0,0,938,837,1000,1000,1257.14,4,maps/1000AOR_wObs.bmp,,,,
1,4.185,0,0,58,58,100,100,82.0244,4,maps/100map.bmp,,,,
1,587.01,0,0,678,329,1000,1000,753.608,4,maps/1000Geometric.bmp,,,,
1,1.076,0,0,33,29,50,50,43.9318,4,maps/cross50.bmp,,,,
1,1.134,0,0,47,26,50,50,53.7122,4,maps/50map.bmp,,,,
1,3.821,0,0,31,19,50,50,36.3593,4,maps/50mapAOR.bmp,,,,
1,736.323,0,0,947,545,1000,1000,1092.63,4,maps/1000AOR_wObs.bmp,,,,
1,5.733,0,0,31,42,100,100,52.2015,4,maps/100map.bmp,,,,
1,702.265,0,0,669,575,1000,1000,882.149,4,maps/1000Geometric.bmp,,,,
1,1.21,0,0,17,43,50,50,46.2385,4,maps/cross50.bmp,,,,
1,1.28,0,0,39,46,50,50,60.3075,4,maps/50map.bmp,,,,
1,1.294,0,0,25,21,50,50,32.6497,4,maps/50mapAOR.bmp,,,,
1,656.314,0,0,920,90,1000,1000,924.392,4,maps/1000AOR_wObs.bmp,,,,
1,6.113,0,0,50,14,100,100,51.923,4,maps/100map.bmp,,,,
1,629.032,0,0,299,478,1000,1000,563.813,4,maps/1000Geometric.bmp,,,,
1,1.739,0,0,45,32,50,50,55.2178,4,maps/cross50.bmp,,,,
1,1.113,0,0,32,5,50,50,32.3883,4,maps/50map.bmp,,,,
1,1.877,0,0,35,22,50,50,41.3401,4,maps/50mapAOR.bmp,,,,
1,647.874,0,0,686,750,1000,1000,1016.41,4,maps/1000AOR_wObs.bmp,,,,
1,4.678,0,0,47,79,100,100,91.9239,4,maps/100map.bmp,,,,
1,634.521,0,0,400,715,1000,1000,819.283,4,maps/1000Geometric.bmp,,,,
1,1.396,0,0,45,2,50,50,45.0444,4,maps/cross50.bmp,,,,
1,1.506,0,0,42,30,50,50,51.614,4,maps/50map.bmp,,,,
1,1.374,0,0,11,26,50,50,28.2312,4,maps/50mapAOR.bmp,,,,
